date,areaName,areaCode,vaccinationsAgeDemographics
2023-06-19,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 107640.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 144.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 15.896}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 3629.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 2.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 1.414}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 6073.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 14.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.104}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 44000.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 75.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 30.711}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 97938.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 128.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 43.557}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 53938.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 53.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 66.118}]"
2023-06-18,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 107496.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 15.874}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 3627.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 1.413}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 6059.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.096}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 43925.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 30.658}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 97810.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 43.5}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 53885.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 66.053}]"
2023-06-17,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 107496.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 35.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 15.874}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 3627.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 3.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 1.413}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 6059.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 3.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.096}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 43925.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 15.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 30.658}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 97810.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 29.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 43.5}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 53885.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 14.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 66.053}]"
2023-06-16,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 107461.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 185.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 15.869}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 3624.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 17.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 1.412}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 6056.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 19.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.095}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 43910.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 68.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 30.648}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 97781.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 149.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 43.487}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 53871.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 81.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 66.036}]"
2023-06-15,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 107276.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 272.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 15.842}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 3607.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 8.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 1.405}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 6037.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 19.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.085}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 43842.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 92.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 30.6}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 97632.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 245.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 43.421}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 53790.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 153.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 65.937}]"
2023-06-14,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 107004.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 403.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 15.802}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 3599.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 13.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 1.402}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 6018.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 18.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.075}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 43750.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 164.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 30.536}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 97387.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 372.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 43.312}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 53637.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 208.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 65.749}]"
2023-06-13,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 106601.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 341.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 15.742}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 3586.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 19.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 1.397}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 6000.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 46.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.066}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 43586.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 129.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 30.422}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 97015.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 276.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 43.146}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 53429.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 147.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 65.494}]"
2023-06-12,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 106260.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 173.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 15.692}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 3567.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 10.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 1.39}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 5954.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 10.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.043}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 43457.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 74.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 30.332}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 96739.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 153.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 43.024}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 53282.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 79.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 65.314}]"
2023-06-11,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 106087.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 15.666}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 3557.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 1.386}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 5944.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.038}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 43383.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 30.28}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 96586.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 42.956}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 53203.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 0.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 65.217}]"
2023-06-10,Northern Ireland,N92000002,"[{'age': '50+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 442337.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 106087.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 21.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 65.322, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 15.666}, {'age': '50-59', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 111437.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 3557.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 3.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 43.422, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 1.386}, {'age': '60-69', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 139013.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 5944.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 3.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 71.042, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 3.038}, {'age': '70-79', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 120215.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 43383.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 8.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 83.906, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 30.28}, {'age': '75+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 191887.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 96586.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 15.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 85.34, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 42.956}, {'age': '80+', 'cumPeopleVaccinatedAutumn22ByVaccinationDate': 71672.0, 'cumPeopleVaccinatedSpring23ByVaccinationDate': 53203.0, 'newPeopleVaccinatedAutumn22ByVaccinationDate': 0.0, 'newPeopleVaccinatedSpring23ByVaccinationDate': 7.0, 'cumVaccinationAutumn22UptakeByVaccinationDatePercentage': 87.857, 'cumVaccinationSpring23UptakeByVaccinationDatePercentage': 65.217}]"
